Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
Atlético-GO,2010,17,19,14,3,9,5,17,23,-6,0,0,3,-12
Goiás,2010,17,20,13,3,10,4,14,29,-15,0,4,-2,-9
Fluminense,2010,18,1,38,11,2,5,31,14,17,0,0,15,-2
Corinthians,2010,18,2,34,10,4,4,29,20,9,0,1,-1,-3
Santos,2010,18,3,33,10,5,3,30,22,8,4,0,8,-1
Botafogo,2010,18,4,30,8,4,6,28,18,10,1,0,1,0
Internacional,2010,18,5,28,8,6,4,22,20,2,0,0,-1,1
Cruzeiro,2010,18,6,28,7,4,7,19,15,4,1,0,3,1
Vasco,2010,18,7,26,6,4,8,19,18,1,1,0,2,1
Ceará,2010,18,8,25,6,5,7,15,13,2,0,1,2,-5
Athletico-PR,2010,18,9,24,7,8,3,22,28,-6,1,0,4,-2
Palmeiras,2010,18,10,24,5,4,9,19,19,0,0,0,2,-3
Avaí,2010,18,11,23,6,7,5,28,28,0,0,1,2,-7
Guarani,2010,18,12,23,5,5,8,20,23,-3,0,1,-1,-3
Vitória,2010,18,13,22,5,6,7,21,22,-1,0,0,-1,1
São Paulo,2010,18,14,22,5,6,7,22,23,-1,1,0,2,-2
Flamengo,2010,18,15,21,5,7,6,14,15,-1,0,2,-1,-2
Grêmio,2010,18,16,19,4,7,7,21,24,-3,1,0,6,1
Prudente,2010,18,17,19,4,7,7,19,23,-4,0,1,-1,-5
Atlético-MG,2010,18,18,17,5,11,2,21,31,-10,1,0,2,-14
Atlético-GO,2010,18,19,14,3,10,5,18,25,-7,0,1,4,-13
Goiás,2010,18,20,13,3,11,4,15,32,-17,0,5,1,-10
Fluminense,2010,19,1,38,11,3,5,32,16,16,0,1,16,-3
Corinthians,2010,19,2,37,11,4,4,34,21,13,1,0,1,-4
Santos,2010,19,3,34,10,5,4,30,22,8,0,0,-1,0
Internacional,2010,19,4,31,9,6,4,24,20,4,1,0,1,1
Botafogo,2010,19,5,31,8,4,7,30,20,10,0,0,2,-1
Cruzeiro,2010,19,6,31,8,4,7,22,17,5,2,0,4,-1
Vasco,2010,19,7,29,7,4,8,21,18,3,2,0,3,1
Athletico-PR,2010,19,8,27,8,8,3,23,28,-5,2,0,5,-1
Guarani,2010,19,9,26,6,5,8,22,24,-2,1,0,1,-4
Ceará,2010,19,10,25,6,6,7,15,15,0,0,2,-1,-6
São Paulo,2010,19,11,25,6,6,7,25,25,0,2,0,3,-3
Palmeiras,2010,19,12,24,5,5,9,21,22,-1,0,1,3,-4
Avaí,2010,19,13,23,6,8,5,28,29,-1,0,2,-1,-8
Flamengo,2010,19,14,22,5,7,7,14,15,-1,0,0,-2,1
Vitória,2010,19,15,22,5,7,7,22,26,-4,0,1,1,-1
Grêmio,2010,19,16,20,4,7,8,23,26,-3,0,0,7,-1
Prudente,2010,19,17,19,4,8,7,19,25,-6,0,2,-2,-6
Atlético-MG,2010,19,18,17,5,12,2,23,34,-11,0,1,3,-15
Atlético-GO,2010,19,19,17,4,10,5,22,26,-4,1,0,5,-14
Goiás,2010,19,20,13,3,12,4,16,37,-21,0,6,2,-11
Fluminense,2010,20,1,41,12,3,5,35,17,18,1,0,17,-4
Corinthians,2010,20,2,38,11,4,5,35,22,13,0,0,2,-5
Santos,2010,20,3,34,10,6,4,30,23,7,0,1,-2,-1
Botafogo,2010,20,4,34,9,4,7,31,20,11,1,0,3,0
Cruzeiro,2010,20,5,34,9,4,7,23,17,6,3,0,5,1
Internacional,2010,20,6,31,9,7,4,24,21,3,0,1,-1,-1
Vasco,2010,20,7,30,7,4,9,22,19,3,0,0,4,-1
Athletico-PR,2010,20,8,28,8,8,4,24,29,-5,0,0,6,-2
São Paulo,2010,20,9,28,7,6,7,27,25,2,3,0,4,1
Guarani,2010,20,10,26,6,6,8,23,27,-4,0,1,2,-5
Ceará,2010,20,11,25,6,7,7,16,18,-2,0,3,1,-7
Palmeiras,2010,20,12,25,5,5,10,22,23,-1,0,0,4,-5
Avaí,2010,20,13,24,6,8,6,29,30,-1,0,0,1,-9
Grêmio,2010,20,14,23,5,7,8,25,26,-1,1,0,8,1
Vitória,2010,20,15,23,5,7,8,23,27,-4,0,0,2,-2
Flamengo,2010,20,16,22,5,8,7,14,17,-3,0,1,-3,-1
Prudente,2010,20,17,20,4,8,8,20,26,-6,0,0,1,-7
Atlético-MG,2010,20,18,18,5,12,3,24,35,-11,0,0,4,-16
Atlético-GO,2010,20,19,17,4,11,5,22,28,-6,0,1,-1,-15
Goiás,2010,20,20,16,4,12,4,19,38,-19,1,0,3,-12
Fluminense,2010,21,1,41,12,4,5,36,19,17,0,1,18,-5
Corinthians,2010,21,2,38,11,5,5,35,23,12,0,1,-1,-6
Botafogo,2010,21,3,37,10,4,7,33,20,13,2,0,4,1
Cruzeiro,2010,21,4,37,10,4,7,25,18,7,4,0,6,-1
Santos,2010,21,5,34,10,7,4,31,25,6,0,2,1,-2
Internacional,2010,21,6,32,9,7,5,24,21,3,0,0,-2,1
Vasco,2010,21,7,31,7,4,10,22,19,3,0,0,-1,0
Guarani,2010,21,8,29,7,6,8,24,27,-3,1,0,3,1
Athletico-PR,2010,21,9,28,8,9,4,24,30,-6,0,1,-1,-3
São Paulo,2010,21,10,28,7,7,7,27,27,0,0,1,-1,-1
Ceará,2010,21,11,28,7,7,7,18,19,-1,1,0,2,-8
Grêmio,2010,21,12,26,6,7,8,26,26,0,2,0,9,1
Palmeiras,2010,21,13,26,5,5,11,22,23,-1,0,0,-1,1
Avaí,2010,21,14,24,6,9,6,30,32,-2,0,1,2,-10
Vitória,2010,21,15,24,5,7,9,25,29,-4,0,0,3,-3
Flamengo,2010,21,16,23,5,8,8,16,19,-3,0,0,1,-2
Atlético-MG,2010,21,17,21,6,12,3,25,35,-10,1,0,5,1
Atlético-GO,2010,21,18,20,5,11,5,24,29,-5,1,0,1,-16
Prudente,2010,21,19,20,4,9,8,20,27,-7,0,1,-1,-8
Goiás,2010,21,20,17,4,12,5,19,38,-19,0,0,-1,-11
Fluminense,2010,22,1,41,12,5,5,37,21,16,0,2,19,-6
Corinthians,2010,22,2,41,12,5,5,37,24,13,1,0,1,-7
Cruzeiro,2010,22,3,40,11,4,7,29,20,9,5,0,7,-2
Santos,2010,22,4,37,11,7,4,35,27,8,1,0,2,-3
Botafogo,2010,22,5,37,10,5,7,34,24,10,0,1,5,-1
Internacional,2010,22,6,35,10,7,5,27,22,5,1,0,1,-1
Vasco,2010,22,7,32,7,4,11,23,20,3,0,0,1,-1
Athletico-PR,2010,22,8,31,9,9,4,26,31,-5,1,0,1,-4
Ceará,2010,22,9,29,7,7,8,18,19,-1,0,0,-1,-7
Guarani,2010,22,10,29,7,7,8,26,31,-5,0,1,4,-1
Palmeiras,2010,22,11,29,6,5,11,24,24,0,1,0,1,-1
São Paulo,2010,22,12,28,7,8,7,28,30,-2,0,2,1,-2
Grêmio,2010,22,13,26,6,8,8,27,28,-1,0,1,10,-1
Flamengo,2010,22,14,26,6,8,8,18,20,-2,1,0,2,-3
Avaí,2010,22,15,25,6,9,7,31,33,-2,0,0,3,-11
Vitória,2010,22,16,25,5,7,10,25,29,-4,0,0,-1,1
Atlético-MG,2010,22,17,21,6,13,3,26,37,-11,0,1,6,-1
Atlético-GO,2010,22,18,20,5,12,5,26,33,-7,0,1,2,-17
Goiás,2010,22,19,20,5,12,5,23,39,-16,1,0,1,-12
Prudente,2010,22,20,20,4,10,8,21,29,-8,0,2,1,-9
Corinthians,2010,23,1,44,13,5,5,40,24,16,2,0,2,1
Fluminense,2010,23,2,42,12,5,6,40,24,16,0,0,20,-7
Cruzeiro,2010,23,3,41,11,4,8,31,22,9,0,0,8,-3
Santos,2010,23,4,38,11,7,5,35,27,8,0,0,-1,-2
Internacional,2010,23,5,38,11,7,5,28,22,6,2,0,2,1
Botafogo,2010,23,6,38,10,5,8,36,26,10,0,0,6,-2
Athletico-PR,2010,23,7,34,10,9,4,28,32,-4,2,0,2,-5
Vasco,2010,23,8,32,7,5,11,23,21,2,0,1,-1,-2
São Paulo,2010,23,9,31,8,8,7,30,30,0,1,0,2,-1
Ceará,2010,23,10,30,7,7,9,19,20,-1,0,0,1,-8
Guarani,2010,23,11,30,7,7,9,26,31,-5,0,0,-1,1
Grêmio,2010,23,12,29,7,8,8,30,28,2,1,0,11,0
Palmeiras,2010,23,13,29,6,6,11,24,26,-2,0,1,-1,-2
Vitória,2010,23,14,28,6,7,10,28,31,-3,1,0,1,-1
Flamengo,2010,23,15,27,6,8,9,21,23,-2,0,0,3,-4
Avaí,2010,23,16,25,6,10,7,31,36,-5,0,1,-1,-12
Atlético-MG,2010,23,17,21,6,14,3,28,40,-12,0,2,7,-2
Goiás,2010,23,18,21,5,12,6,24,40,-16,0,0,2,-13
Atlético-GO,2010,23,19,20,5,13,5,27,35,-8,0,2,3,-18
Prudente,2010,23,20,20,4,11,8,21,32,-11,0,3,-1,-10
Corinthians,2010,24,1,47,14,5,5,43,26,17,3,0,3,-1
Fluminense,2010,24,2,45,13,5,6,45,25,20,1,0,21,-8
Cruzeiro,2010,24,3,44,12,4,8,33,22,11,1,0,9,1
Botafogo,2010,24,4,39,10,5,9,38,28,10,0,0,7,-3
Santos,2010,24,5,38,11,8,5,37,30,7,0,1,1,-3
Internacional,2010,24,6,38,11,8,5,28,23,5,0,1,-1,-1
Athletico-PR,2010,24,7,37,11,9,4,29,32,-3,3,0,3,1
São Paulo,2010,24,8,34,9,8,7,32,31,1,2,0,3,-2
Vasco,2010,24,9,33,7,5,12,25,23,2,0,0,1,-3
Palmeiras,2010,24,10,32,7,6,11,25,26,-1,1,0,1,-1
Vitória,2010,24,11,31,7,7,10,31,31,0,2,0,2,1
Grêmio,2010,24,12,30,7,8,9,32,30,2,0,0,12,-1
Ceará,2010,24,13,30,7,8,9,19,22,-3,0,1,-1,-9
Guarani,2010,24,14,30,7,8,9,27,33,-6,0,1,1,-1
Flamengo,2010,24,15,28,6,8,10,23,25,-2,0,0,4,-5
Avaí,2010,24,16,25,6,11,7,31,39,-8,0,2,-2,-13
Atlético-GO,2010,24,17,23,6,13,5,30,36,-6,1,0,4,-19
Atlético-MG,2010,24,18,21,6,15,3,29,45,-16,0,3,8,-3
Goiás,2010,24,19,21,5,13,6,25,43,-18,0,1,3,-14
Prudente,2010,24,20,20,4,12,8,21,33,-12,0,4,-2,-11
Fluminense,2010,25,1,48,14,5,6,47,26,21,2,0,22,-9
Corinthians,2010,25,2,47,14,6,5,45,29,16,0,1,4,-2
Cruzeiro,2010,25,3,44,12,5,8,34,26,8,0,1,10,-1
Santos,2010,25,4,41,12,8,5,41,31,10,1,0,2,-4
Internacional,2010,25,5,41,12,8,5,31,25,6,1,0,1,-2
Botafogo,2010,25,6,40,10,5,10,39,29,10,0,0,8,-4
Athletico-PR,2010,25,7,38,11,9,5,30,33,-3,0,0,4,-1
Palmeiras,2010,25,8,35,8,6,11,28,27,1,2,0,2,-2
São Paulo,2010,25,9,34,9,9,7,32,34,-2,0,1,-1,-3
Grêmio,2010,25,10,33,8,8,9,34,31,3,1,0,13,-2
Guarani,2010,25,11,33,8,8,9,28,33,-5,1,0,2,1
Vasco,2010,25,12,33,7,6,12,25,24,1,0,1,-1,-4
Vitória,2010,25,13,31,7,8,10,32,33,-1,0,1,3,-1
Ceará,2010,25,14,30,7,9,9,19,27,-8,0,2,-2,-10
Avaí,2010,25,15,28,7,11,7,36,39,-3,1,0,1,1
Flamengo,2010,25,16,28,6,9,10,24,28,-4,0,1,5,-6
Atlético-GO,2010,25,17,26,7,13,5,33,36,-3,2,0,5,1
Goiás,2010,25,18,24,6,13,6,28,43,-15,1,0,4,-13
Atlético-MG,2010,25,19,21,6,16,3,30,47,-17,0,4,9,-4
Prudente,2010,25,20,20,4,13,8,21,36,-15,0,5,-3,-12
Fluminense,2010,26,1,51,15,5,6,48,26,22,3,0,23,1
Corinthians,2010,26,2,48,14,6,6,46,30,16,0,0,5,-3
Cruzeiro,2010,26,3,47,13,5,8,37,26,11,1,0,11,1
Santos,2010,26,4,41,12,9,5,42,34,8,0,1,3,-5
Internacional,2010,26,5,41,12,9,5,31,27,4,0,1,-1,-3
Athletico-PR,2010,26,6,41,12,9,5,31,33,-2,1,0,5,1
Botafogo,2010,26,7,41,10,5,11,40,30,10,0,0,9,-5
Palmeiras,2010,26,8,38,9,6,11,30,27,3,3,0,3,1
Grêmio,2010,26,9,36,9,8,9,38,33,5,2,0,14,-3
Vasco,2010,26,10,36,8,6,12,28,25,3,1,0,1,-5
São Paulo,2010,26,11,34,9,10,7,34,38,-4,0,2,1,-4
Guarani,2010,26,12,33,8,9,9,30,37,-7,0,1,3,-1
Vitória,2010,26,13,31,7,9,10,32,34,-2,0,2,-1,-2
Ceará,2010,26,14,31,7,9,10,19,27,-8,0,0,-3,1
Flamengo,2010,26,15,29,6,9,11,25,29,-4,0,0,6,-7
Avaí,2010,26,16,28,7,12,7,36,40,-4,0,1,-1,-1
Atlético-GO,2010,26,17,26,7,14,5,33,39,-6,0,1,-1,-1
Goiás,2010,26,18,25,6,13,7,29,44,-15,0,0,5,-14
Prudente,2010,26,19,23,5,13,8,25,38,-13,1,0,1,-13
Atlético-MG,2010,26,20,22,6,16,4,30,47,-17,0,0,-1,-3
Fluminense,2010,27,1,52,15,5,7,49,27,22,0,0,24,-1
Corinthians,2010,27,2,49,14,6,7,48,32,16,0,0,6,-4
Cruzeiro,2010,27,3,48,13,5,9,37,26,11,0,0,-1,1
Internacional,2010,27,4,44,13,9,5,34,27,7,1,0,1,1
Santos,2010,27,5,42,12,9,6,43,35,8,0,0,4,-6
Athletico-PR,2010,27,6,42,12,9,6,31,33,-2,0,0,-1,1
Botafogo,2010,27,7,42,10,5,12,41,31,10,0,0,10,-6
Grêmio,2010,27,8,39,10,8,9,41,33,8,3,0,15,-2
Vasco,2010,27,9,39,9,6,12,31,27,4,2,0,2,-6
Palmeiras,2010,27,10,39,9,6,12,31,28,3,0,0,4,-1
São Paulo,2010,27,11,35,9,10,8,34,38,-4,0,0,-1,-3
Guarani,2010,27,12,33,8,10,9,30,40,-10,0,2,-1,-2
Ceará,2010,27,13,32,7,9,11,21,29,-8,0,0,1,-1
Vitória,2010,27,14,31,7,10,10,32,37,-5,0,3,-2,-3
Flamengo,2010,27,15,30,6,9,12,26,30,-4,0,0,7,-8
Avaí,2010,27,16,29,7,12,8,36,40,-4,0,0,-2,1
Atlético-GO,2010,27,17,26,7,15,5,35,42,-7,0,2,1,-2
Atlético-MG,2010,27,18,25,7,16,4,33,49,-16,1,0,1,-4
Goiás,2010,27,19,25,6,14,7,31,47,-16,0,1,6,-15
Prudente,2010,27,20,24,5,13,9,26,39,-13,0,0,2,-14
Fluminense,2010,28,1,52,15,6,7,49,30,19,0,1,-1,-2
Cruzeiro,2010,28,2,51,14,5,9,38,26,12,1,0,1,1
Corinthians,2010,28,3,49,14,7,7,49,34,15,0,1,7,-5
Santos,2010,28,4,45,13,9,6,46,35,11,1,0,5,-5
Internacional,2010,28,5,44,13,10,5,34,28,6,0,1,-1,-1
Athletico-PR,2010,28,6,43,12,9,7,31,33,-2,0,0,-2,1
Botafogo,2010,28,7,43,10,5,13,42,32,10,0,0,11,-7
Grêmio,2010,28,8,42,11,8,9,45,33,12,4,0,16,1
Palmeiras,2010,28,9,42,10,6,12,35,29,6,1,0,5,-2
Vasco,2010,28,10,40,9,6,13,31,27,4,0,0,-1,-5
São Paulo,2010,28,11,38,10,10,8,36,38,-2,1,0,1,1
Ceará,2010,28,12,35,8,9,11,22,29,-7,1,0,2,1
Guarani,2010,28,13,34,8,10,10,31,41,-10,0,0,1,-3
Flamengo,2010,28,14,33,7,9,12,28,30,-2,1,0,8,1
Vitória,2010,28,15,31,7,11,10,32,39,-7,0,4,-3,-4
Avaí,2010,28,16,29,7,13,8,37,44,-7,0,1,1,-1
Atlético-MG,2010,28,17,28,8,16,4,35,50,-15,2,0,2,-5
Atlético-GO,2010,28,18,26,7,16,5,35,44,-9,0,3,-1,-3
Goiás,2010,28,19,25,6,15,7,31,48,-17,0,2,-1,-16
Prudente,2010,28,20,24,5,14,9,26,43,-17,0,1,-1,-15
Cruzeiro,2010,29,1,54,15,5,9,39,26,13,2,0,2,1
Fluminense,2010,29,2,52,15,7,7,49,31,18,0,2,-2,-3
Corinthians,2010,29,3,49,14,8,7,52,38,14,0,2,8,-6
Santos,2010,29,4,48,14,9,6,48,35,13,2,0,6,1
Internacional,2010,29,5,47,14,10,5,35,28,7,1,0,1,1
Botafogo,2010,29,6,44,10,5,14,42,32,10,0,0,-1,1
Athletico-PR,2010,29,7,43,12,10,7,31,35,-4,0,1,-3,-1
Grêmio,2010,29,8,43,11,8,10,48,36,12,0,0,17,-1
Palmeiras,2010,29,9,43,10,6,13,35,29,6,0,0,-1,-1
São Paulo,2010,29,10,41,11,10,8,39,40,-1,2,0,2,-1
Vasco,2010,29,11,41,9,6,14,34,30,4,0,0,1,-6
Ceará,2010,29,12,38,9,9,11,24,29,-5,2,0,3,1
Guarani,2010,29,13,34,8,11,10,31,43,-12,0,1,-1,-4
Flamengo,2010,29,14,34,7,9,13,30,32,-2,0,0,9,-1
Vitória,2010,29,15,31,7,12,10,32,40,-8,0,5,-4,-5
Avaí,2010,29,16,30,7,13,9,39,46,-7,0,0,2,-2
Atlético-GO,2010,29,17,29,8,16,5,39,47,-8,1,0,1,-4
Atlético-MG,2010,29,18,28,8,17,4,35,51,-16,0,1,-1,-6
Goiás,2010,29,19,28,7,15,7,32,48,-16,1,0,1,1
Prudente,2010,29,20,24,5,15,9,28,46,-18,0,2,1,-16
Cruzeiro,2010,30,1,54,15,6,9,40,28,12,0,1,3,-1
Fluminense,2010,30,2,53,15,7,8,49,31,18,0,0,-3,1
Corinthians,2010,30,3,50,14,8,8,52,38,14,0,0,-1,-5
Santos,2010,30,4,48,14,10,6,51,39,12,0,1,7,-1
Internacional,2010,30,5,47,14,11,5,35,31,4,0,1,-1,-1
Athletico-PR,2010,30,6,46,13,10,7,33,36,-3,1,0,1,-2
Grêmio,2010,30,7,46,12,8,10,50,37,13,1,0,18,-2
Botafogo,2010,30,8,45,10,5,15,42,32,10,0,0,-2,1
São Paulo,2010,30,9,44,12,10,8,43,43,0,3,0,3,-2
Palmeiras,2010,30,10,44,10,6,14,36,30,6,0,0,1,-2
Vasco,2010,30,11,41,9,7,14,34,32,2,0,1,-1,-7
Ceará,2010,30,12,39,9,9,12,25,30,-5,0,0,4,-1
Flamengo,2010,30,13,37,8,9,13,33,32,1,1,0,10,1
Guarani,2010,30,14,35,8,11,11,31,43,-12,0,0,-2,1
Vitória,2010,30,15,34,8,12,10,34,40,-6,1,0,1,1
Atlético-GO,2010,30,16,32,9,16,5,41,47,-6,2,0,2,1
Atlético-MG,2010,30,17,31,9,17,4,37,51,-14,1,0,1,1
Avaí,2010,30,18,30,7,14,9,39,48,-9,0,1,-1,-3
Goiás,2010,30,19,28,7,16,7,33,50,-17,0,1,2,-1
Prudente,2010,30,20,24,5,16,9,28,48,-20,0,3,-1,-17
Fluminense,2010,31,1,54,15,7,9,51,33,18,0,0,1,-1
Cruzeiro,2010,31,2,54,15,7,9,43,32,11,0,2,4,-2
Corinthians,2010,31,3,53,15,8,8,53,38,15,1,0,1,1
Santos,2010,31,4,48,14,11,6,53,42,11,0,2,8,-2
Internacional,2010,31,5,48,14,11,6,37,33,4,0,0,1,-2
Botafogo,2010,31,6,48,11,5,15,43,32,11,1,0,1,1
Athletico-PR,2010,31,7,47,13,10,8,35,38,-3,0,0,2,-3
Grêmio,2010,31,8,47,12,8,11,52,39,13,0,0,19,-3
São Paulo,2010,31,9,44,12,11,8,43,45,-2,0,1,-1,-3
Palmeiras,2010,31,10,44,10,7,14,36,31,5,0,1,-1,-3
Ceará,2010,31,11,42,10,9,12,27,30,-3,1,0,5,1
Vasco,2010,31,12,42,9,7,15,35,33,2,0,0,1,-8
Flamengo,2010,31,13,38,8,9,14,34,33,1,0,0,11,-1
Atlético-GO,2010,31,14,35,10,16,5,42,47,-5,3,0,3,1
Guarani,2010,31,15,35,8,12,11,31,44,-13,0,1,-3,-1
Atlético-MG,2010,31,16,34,10,17,4,41,54,-13,2,0,2,-1
Vitória,2010,31,17,34,8,13,10,34,41,-7,0,1,-1,-1
Goiás,2010,31,18,31,8,16,7,34,50,-16,1,0,3,1
Avaí,2010,31,19,30,7,15,9,39,49,-10,0,2,-2,-4
Prudente,2010,31,20,27,6,16,9,31,50,-19,1,0,1,-18
Fluminense,2010,32,1,57,16,7,9,53,33,20,1,0,2,1
Cruzeiro,2010,32,2,57,16,7,9,45,32,13,1,0,5,-1
Corinthians,2010,32,3,54,15,8,9,54,39,15,0,0,2,-1
Botafogo,2010,32,4,51,12,5,15,45,32,13,2,0,2,1
Santos,2010,32,5,49,14,11,7,54,43,11,0,0,9,-3
Internacional,2010,32,6,49,14,11,7,38,34,4,0,0,2,-3
São Paulo,2010,32,7,47,13,11,8,45,46,-1,1,0,1,-4
Athletico-PR,2010,32,8,47,13,11,8,36,40,-4,0,1,3,-4
Grêmio,2010,32,9,47,12,9,11,52,41,11,0,1,-1,-4
Palmeiras,2010,32,10,47,11,7,14,39,33,6,1,0,1,-4
Ceará,2010,32,11,43,10,9,13,28,31,-3,0,0,6,-1
Vasco,2010,32,12,42,9,8,15,37,37,0,0,1,2,-9
Flamengo,2010,32,13,39,8,9,15,35,34,1,0,0,12,-2
Vitória,2010,32,14,37,9,13,10,38,43,-5,1,0,1,-2
Atlético-GO,2010,32,15,36,10,16,6,43,48,-5,0,0,4,-1
Guarani,2010,32,16,35,8,13,11,31,45,-14,0,2,-4,-2
Atlético-MG,2010,32,17,34,10,18,4,41,56,-15,0,1,-1,-2
Avaí,2010,32,18,33,8,15,9,40,49,-9,1,0,1,1
Goiás,2010,32,19,31,8,17,7,36,53,-17,0,1,4,-1
Prudente,2010,32,20,27,6,17,9,31,52,-21,0,1,-1,-19
Fluminense,2010,33,1,58,16,7,10,53,33,20,0,0,-1,1
Corinthians,2010,33,2,57,16,8,9,58,39,19,1,0,3,1
Cruzeiro,2010,33,3,57,16,8,9,45,34,11,0,1,-1,-2
Botafogo,2010,33,4,54,13,5,15,48,34,14,3,0,3,-1
Santos,2010,33,5,50,14,11,8,55,44,11,0,0,10,-4
Internacional,2010,33,6,50,14,11,8,38,34,4,0,0,-1,1
São Paulo,2010,33,7,50,14,11,8,47,46,1,2,0,2,-3
Athletico-PR,2010,33,8,50,14,11,8,37,40,-3,1,0,4,1
Grêmio,2010,33,9,50,13,9,11,54,41,13,1,0,1,-3
Palmeiras,2010,33,10,47,11,8,14,39,34,5,0,1,-1,-5
Vasco,2010,33,11,45,10,8,15,39,38,1,1,0,3,-10
Ceará,2010,33,12,44,10,9,14,30,33,-3,0,0,7,-2
Flamengo,2010,33,13,40,8,9,16,37,36,1,0,0,13,-3
Vitória,2010,33,14,38,9,13,11,39,44,-5,0,0,2,-3
Atlético-GO,2010,33,15,36,10,17,6,45,51,-6,0,1,5,-2
Guarani,2010,33,16,36,8,13,12,31,45,-14,0,0,-5,1
Atlético-MG,2010,33,17,35,10,18,5,41,56,-15,0,0,-2,-1
Avaí,2010,33,18,33,8,16,9,40,53,-13,0,1,-1,-1
Goiás,2010,33,19,31,8,18,7,36,55,-19,0,2,-1,-2
Prudente,2010,33,20,27,6,18,9,32,54,-22,0,2,1,-20
Fluminense,2010,34,1,61,17,7,10,54,33,21,1,0,1,1
Corinthians,2010,34,2,60,17,8,9,60,39,21,2,0,4,1
Cruzeiro,2010,34,3,60,17,8,9,46,34,12,1,0,1,-1
Botafogo,2010,34,4,55,13,5,16,48,34,14,0,0,-1,0
Athletico-PR,2010,34,5,53,15,11,8,38,40,-2,2,0,5,1
Grêmio,2010,34,6,53,14,9,11,59,42,17,2,0,2,-4
Santos,2010,34,7,51,14,11,9,57,46,11,0,0,11,-5
Internacional,2010,34,8,51,14,11,9,40,36,4,0,0,1,-1
São Paulo,2010,34,9,50,14,12,8,47,48,-1,0,1,-1,-4
Palmeiras,2010,34,10,50,12,8,14,40,34,6,1,0,1,1
Vasco,2010,34,11,45,10,9,15,39,39,0,0,1,-1,-11
Ceará,2010,34,12,44,10,10,14,31,38,-7,0,1,8,-3
Flamengo,2010,34,13,40,8,10,16,37,37,0,0,1,-1,-4
Vitória,2010,34,14,38,9,14,11,39,45,-6,0,1,-1,-4
Atlético-GO,2010,34,15,37,10,17,7,47,53,-6,0,0,6,-3
Atlético-MG,2010,34,16,36,10,18,6,43,58,-15,0,0,1,-2
Guarani,2010,34,17,36,8,14,12,31,46,-15,0,1,-6,-1
Avaí,2010,34,18,34,8,16,10,40,53,-13,0,0,-2,1
Goiás,2010,34,19,31,8,19,7,37,59,-22,0,3,1,-3
Prudente,2010,34,20,30,7,18,9,36,55,-19,1,0,2,-21
Corinthians,2010,35,1,63,18,8,9,61,39,22,3,0,5,1
Fluminense,2010,35,2,62,17,7,11,55,34,21,0,0,2,-1
Cruzeiro,2010,35,3,60,17,9,9,46,35,11,0,1,-1,-2
Athletico-PR,2010,35,4,56,16,11,8,40,41,-1,3,0,6,-1
Botafogo,2010,35,5,56,13,5,17,50,36,14,0,0,1,-1
Grêmio,2010,35,6,54,14,9,12,59,42,17,0,0,-1,-3
Santos,2010,35,7,52,14,11,10,57,46,11,0,0,-1,1
Internacional,2010,35,8,51,14,12,9,42,39,3,0,1,2,-2
São Paulo,2010,35,9,51,14,12,9,48,49,-1,0,0,1,-5
Palmeiras,2010,35,10,50,12,9,14,40,37,3,0,1,-1,-1
Vasco,2010,35,11,46,10,9,16,40,40,0,0,0,1,-12
Ceará,2010,35,12,45,10,10,15,33,40,-7,0,0,9,-4
Atlético-GO,2010,35,13,40,11,17,7,50,53,-3,1,0,7,1
Flamengo,2010,35,14,40,8,11,16,38,41,-3,0,2,1,-5
Atlético-MG,2010,35,15,39,11,18,6,47,59,-12,1,0,2,-3
Vitória,2010,35,16,39,9,14,12,40,46,-6,0,0,1,-5
Avaí,2010,35,17,37,9,16,10,43,55,-12,1,0,1,-1
Guarani,2010,35,18,37,8,14,13,32,47,-15,0,0,1,-2
Goiás,2010,35,19,32,8,19,8,38,60,-22,0,0,2,-4
Prudente,2010,35,20,30,7,19,9,37,57,-20,0,1,3,-22
Fluminense,2010,36,1,65,18,7,11,59,35,24,1,0,3,-2
Corinthians,2010,36,2,64,18,8,10,62,40,22,0,0,6,-1
Cruzeiro,2010,36,3,63,18,9,9,49,36,13,1,0,1,-3
Grêmio,2010,36,4,57,15,9,12,62,43,19,1,0,1,-4
Athletico-PR,2010,36,5,56,16,12,8,41,44,-3,0,1,7,-2
Botafogo,2010,36,6,56,13,6,17,51,38,13,0,1,2,-2
Santos,2010,36,7,55,15,11,10,61,47,14,1,0,1,-1
Internacional,2010,36,8,54,15,12,9,44,40,4,1,0,3,-3
São Paulo,2010,36,9,51,14,13,9,49,53,-4,0,1,2,-6
Palmeiras,2010,36,10,50,12,10,14,40,39,1,0,2,-2,-2
Vasco,2010,36,11,46,10,10,16,41,43,-2,0,1,2,-13
Ceará,2010,36,12,46,10,10,16,34,41,-7,0,0,10,-5
Flamengo,2010,36,13,43,9,11,16,40,42,-2,1,0,2,-6
Atlético-MG,2010,36,14,42,12,18,6,49,59,-10,2,0,3,-2
Atlético-GO,2010,36,15,40,11,18,7,50,56,-6,0,1,-1,-1
Avaí,2010,36,16,40,10,16,10,46,55,-9,2,0,2,1
Vitória,2010,36,17,40,9,14,13,41,47,-6,0,0,2,-6
Guarani,2010,36,18,37,8,15,13,33,49,-16,0,1,2,-3
