Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
cruzeiro,2017,37,0,56,15,11,11,45,37,8,0,1,-1,-5
santos,2017,37,0,62,17,9,11,41,31,10,2,0,3,-1
fluminense,2017,37,0,46,11,13,13,49,52,-3,0,1,7,-1
grêmio,2017,37,0,62,18,11,8,52,32,20,0,0,1,-2
palmeiras,2017,37,0,63,19,12,6,61,42,19,1,0,11,1
vitória,2017,37,0,43,11,16,10,49,56,-7,1,0,17,-18
palmeiras,2017,38,2,63,19,13,6,61,45,16,0,1,-1,-1
fluminense,2017,38,14,47,11,13,14,50,53,-3,0,0,8,-2
grêmio,2017,38,4,62,18,12,8,55,36,19,0,1,2,-3
cruzeiro,2017,38,5,57,15,11,12,47,39,8,0,0,1,-6
chapecoense,2017,38,8,54,15,14,9,47,49,-2,2,0,7,-2
santos,2017,38,3,63,17,9,12,42,32,10,0,0,4,-2
corinthians,2017,38,1,72,21,8,9,50,30,20,0,1,-1,-4
bahia,2017,38,12,50,13,14,11,50,48,2,0,0,1,-6
vasco,2017,38,7,56,15,12,11,40,47,-7,2,0,7,-5
flamengo,2017,38,6,56,15,12,11,49,38,11,1,0,3,-2
américa-mg,2018,1,0,3,1,0,0,3,0,3,1,0,1,1
athlético-pr,2018,1,0,3,1,0,0,5,1,4,1,0,1,-1
palmeiras,2018,1,0,1,0,0,1,1,1,0,0,0,1,-1
corinthians,2018,1,0,3,1,0,0,2,1,1,1,0,1,-1
grêmio,2018,1,0,3,1,0,0,1,0,1,1,0,1,1
internacional,2018,1,0,3,1,0,0,2,0,2,1,0,1,1
santos,2018,1,0,3,1,0,0,2,0,2,1,0,1,1
são paulo,2018,1,0,3,1,0,0,1,0,1,1,0,1,1
vasco,2018,1,0,3,1,0,0,2,1,1,1,0,1,-1
flamengo,2018,1,0,1,0,0,1,2,2,0,0,0,1,-1
atlético-mg,2018,2,0,3,1,1,0,3,3,0,1,0,2,-2
santos,2018,2,0,3,1,1,0,2,1,1,0,1,-1,-1
são paulo,2018,2,0,4,1,0,1,1,0,1,0,0,-1,1
vasco,2018,2,0,4,1,0,1,3,2,1,0,0,2,-2
flamengo,2018,2,0,4,1,0,1,4,2,2,1,0,2,1
fluminense,2018,2,0,3,1,1,0,2,2,0,1,0,2,1
athlético-pr,2018,2,0,4,1,0,1,5,1,4,0,0,-1,0
palmeiras,2018,2,0,4,1,0,1,2,1,1,1,0,2,1
corinthians,2018,2,0,6,2,0,0,6,1,5,2,0,2,0
botafogo-rj,2018,2,0,2,0,0,2,2,2,0,0,0,2,-2
américa-mg,2018,3,0,6,2,1,0,5,3,2,1,0,1,-2
corinthians,2018,3,0,6,2,1,0,6,2,4,0,1,-1,-1
athlético-pr,2018,3,0,5,1,0,2,5,1,4,0,0,-2,1
botafogo-rj,2018,3,0,5,1,0,2,4,3,1,1,0,3,-3
flamengo,2018,3,0,7,2,0,1,7,2,5,2,0,3,1
são paulo,2018,3,0,5,1,0,2,2,1,1,0,0,1,-1
internacional,2018,3,0,4,1,1,1,2,1,1,0,0,-2,1
palmeiras,2018,3,0,5,1,0,2,2,1,1,0,0,-1,1
sport,2018,3,0,4,1,1,1,3,5,-2,1,0,2,-3
vasco,2018,3,0,5,1,0,2,4,3,1,0,0,3,-3
palmeiras,2018,4,0,8,2,0,2,5,2,3,1,0,1,-1
chapecoense,2018,4,0,3,0,1,3,3,7,-4,0,0,1,-2
corinthians,2018,4,0,7,2,1,1,7,3,4,0,0,1,-2
botafogo-rj,2018,4,0,5,1,1,2,4,4,0,0,1,-1,-4
flamengo,2018,4,0,10,3,0,1,9,2,7,3,0,4,1
grêmio,2018,4,0,7,2,1,1,7,3,4,1,0,2,-2
sport,2018,4,0,7,2,1,1,5,5,0,2,0,3,1
atlético-mg,2018,4,0,7,2,1,1,6,5,1,0,0,4,-1
vasco,2018,4,0,8,2,0,2,8,4,4,1,0,4,-4
fluminense,2018,4,0,7,2,1,1,5,4,1,1,0,4,-2
atlético-mg,2018,5,0,10,3,1,1,8,6,2,1,0,5,-2
são paulo,2018,5,0,7,1,0,4,6,5,1,0,0,3,-3
botafogo-rj,2018,5,0,8,2,1,2,6,5,1,1,0,1,-5
américa-mg,2018,5,0,7,2,2,1,8,9,-1,0,0,3,-4
flamengo,2018,5,0,10,3,1,1,11,5,6,0,1,5,-1
corinthians,2018,5,0,10,3,1,1,8,3,5,1,0,2,1
cruzeiro,2018,5,0,7,2,2,1,3,2,1,2,0,2,1
grêmio,2018,5,0,8,2,1,2,7,3,4,0,0,-1,1
santos,2018,5,0,7,2,2,1,7,8,-1,1,0,3,-4
vasco,2018,5,0,8,2,1,2,10,7,3,0,1,5,-5
américa-mg,2018,6,0,10,3,2,1,9,9,0,1,0,4,1
atlético-mg,2018,6,0,13,4,1,1,9,6,3,2,0,6,1
flamengo,2018,6,0,11,3,1,2,12,6,6,0,0,6,-2
fluminense,2018,6,0,10,3,2,1,8,6,2,1,0,6,1
internacional,2018,6,0,8,2,2,2,5,3,2,1,0,1,1
palmeiras,2018,6,0,11,3,1,2,8,3,5,1,0,1,1
grêmio,2018,6,0,9,2,1,3,7,3,4,0,0,-2,1
corinthians,2018,6,0,11,3,1,2,9,4,5,0,0,3,-1
são paulo,2018,6,0,10,2,0,4,7,5,2,1,0,4,1
vitória,2018,6,0,7,2,3,1,10,11,-1,2,0,6,-6
são paulo,2018,7,0,13,3,0,4,10,6,4,2,0,5,-1
flamengo,2018,7,0,14,4,1,2,13,6,7,1,0,7,-1
vasco,2018,7,0,9,2,2,3,11,11,0,0,1,-1,-7
botafogo-rj,2018,7,0,9,2,2,3,7,7,0,0,0,1,-7
grêmio,2018,7,0,12,3,1,3,8,3,5,1,0,1,1
fluminense,2018,7,0,13,4,2,1,11,7,4,2,0,7,-1
corinthians,2018,7,0,11,3,2,2,10,6,4,0,1,4,-2
palmeiras,2018,7,0,11,3,2,2,10,6,4,0,1,2,-1
athlético-pr,2018,7,0,6,1,3,3,7,8,-1,0,0,-2,-2
cruzeiro,2018,7,0,10,3,3,1,4,3,1,1,0,1,0
athlético-pr,2018,8,0,9,2,3,3,9,8,1,1,0,1,1
chapecoense,2018,8,0,9,2,3,3,9,15,-6,1,0,2,1
corinthians,2018,8,0,14,4,2,2,11,6,5,1,0,5,1
cruzeiro,2018,8,0,13,4,3,1,5,3,2,2,0,2,1
flamengo,2018,8,0,17,5,1,2,15,6,9,2,0,8,1
fluminense,2018,8,0,14,4,2,2,11,7,4,0,0,-1,0
sport,2018,8,0,14,4,2,2,12,12,0,2,0,3,-4
são paulo,2018,8,0,16,4,0,4,13,8,5,3,0,6,-2
vasco,2018,8,0,12,3,2,3,12,11,1,1,0,1,1
internacional,2018,8,0,14,4,2,2,10,6,4,3,0,3,-2
américa-mg,2018,9,0,13,4,4,1,13,14,-1,1,0,1,-3
atlético-mg,2018,9,0,14,4,3,2,14,13,1,0,0,2,-3
grêmio,2018,9,0,16,4,1,4,10,3,7,1,0,1,1
cruzeiro,2018,9,0,16,5,3,1,6,3,3,3,0,3,1
flamengo,2018,9,0,20,6,1,2,16,6,10,3,0,9,1
internacional,2018,9,0,15,4,2,3,10,6,4,0,0,-1,1
são paulo,2018,9,0,16,4,1,4,14,11,3,0,1,7,-3
fluminense,2018,9,0,14,4,3,2,12,9,3,0,1,1,-1
santos,2018,9,0,10,3,5,1,12,14,-2,1,0,1,-8
botafogo-rj,2018,9,0,12,3,3,3,11,11,0,1,0,3,-9
atlético-mg,2018,10,0,17,5,3,2,17,14,3,1,0,3,-4
botafogo-rj,2018,10,0,13,3,3,4,11,11,0,0,0,-1,1
corinthians,2018,10,0,15,4,3,3,12,8,4,0,0,1,-2
cruzeiro,2018,10,0,17,5,3,2,7,4,3,0,0,4,-1
flamengo,2018,10,0,23,7,1,2,18,6,12,4,0,10,1
palmeiras,2018,10,0,17,5,3,2,15,8,7,2,0,2,-2
paraná,2018,10,0,9,2,5,3,6,13,-7,2,0,2,1
sport,2018,10,0,18,5,2,3,13,12,1,1,0,1,1
são paulo,2018,10,0,17,4,1,5,14,11,3,0,0,-1,1
vitória,2018,10,0,11,3,5,2,16,20,-4,1,0,10,1
são paulo,2018,11,0,20,5,1,5,15,11,4,1,0,1,1
atlético-mg,2018,11,0,20,6,3,2,22,16,6,2,0,4,-5
botafogo-rj,2018,11,0,14,3,3,5,14,14,0,0,0,1,-1
palmeiras,2018,11,0,18,5,3,3,17,10,7,0,0,3,-3
cruzeiro,2018,11,0,17,5,4,2,7,6,1,0,1,-1,-2
corinthians,2018,11,0,16,4,3,4,12,8,4,0,0,-1,1
flamengo,2018,11,0,26,8,1,2,20,6,14,5,0,11,1
grêmio,2018,11,0,19,5,2,4,11,5,6,1,0,1,1
internacional,2018,11,0,19,5,2,4,12,7,5,1,0,1,-1
sport,2018,11,0,18,5,3,3,15,15,0,0,1,2,-1
américa-mg,2018,12,0,14,4,6,2,14,18,-4,0,0,-2,1
atlético-mg,2018,12,0,23,7,3,2,24,17,7,3,0,5,-6
corinthians,2018,12,0,16,4,4,4,12,9,3,0,1,-2,-1
botafogo-rj,2018,12,0,17,4,3,5,16,14,2,1,0,2,1
santos,2018,12,0,14,4,6,2,15,17,-2,1,0,4,-9
internacional,2018,12,0,22,6,2,4,15,8,7,2,0,2,-2
flamengo,2018,12,0,27,8,1,3,21,7,14,0,0,12,-1
cruzeiro,2018,12,0,18,5,4,3,8,7,1,0,0,1,-3
grêmio,2018,12,0,20,5,2,5,11,5,6,0,0,-1,1
são paulo,2018,12,0,23,6,1,5,18,11,7,2,0,2,1
internacional,2018,13,0,23,6,2,5,17,10,7,0,0,3,-3
sport,2018,13,0,19,5,4,4,15,16,-1,0,1,-2,-1
chapecoense,2018,13,0,15,3,4,6,15,20,-5,0,0,1,-1
corinthians,2018,13,0,19,5,4,4,14,9,5,1,0,1,1
cruzeiro,2018,13,0,21,6,4,3,11,8,3,1,0,2,-4
flamengo,2018,13,0,27,8,2,3,21,8,13,0,1,-1,-2
atlético-mg,2018,13,0,23,7,4,2,24,19,5,0,1,-1,-7
palmeiras,2018,13,0,20,5,3,5,19,12,7,0,0,5,-5
vasco,2018,13,0,17,4,4,5,19,20,-1,0,0,6,-5
vitória,2018,13,0,15,4,6,3,17,23,-6,1,0,1,1
bahia,2018,14,0,16,4,6,4,15,19,-4,1,0,4,-2
santos,2018,14,0,16,4,6,4,16,18,-2,0,0,-1,-9
cruzeiro,2018,14,0,24,7,4,3,13,9,4,2,0,3,-5
flamengo,2018,14,0,30,9,2,3,23,8,15,1,0,1,1
internacional,2018,14,0,26,7,2,5,18,10,8,1,0,4,1
atlético-mg,2018,14,0,23,7,5,2,26,22,4,0,2,1,-8
américa-mg,2018,14,0,14,4,8,2,15,22,-7,0,2,-1,-2
sport,2018,14,0,19,5,5,4,16,18,-2,0,2,1,-2
são paulo,2018,14,0,29,8,1,5,22,12,10,4,0,4,-1
grêmio,2018,14,0,23,6,3,5,13,6,7,0,1,-1,-1
internacional,2018,15,0,26,7,3,5,19,12,7,0,1,5,-1
vasco,2018,15,0,20,5,5,5,20,21,-1,0,1,-1,-1
atlético-mg,2018,15,0,26,8,5,2,28,22,6,1,0,2,1
botafogo-rj,2018,15,0,20,5,5,5,17,18,-1,1,0,1,1
bahia,2018,15,0,19,5,6,4,17,19,-2,2,0,5,-1
cruzeiro,2018,15,0,24,7,5,3,13,11,2,0,1,-1,-6
palmeiras,2018,15,0,23,6,4,5,22,15,7,0,1,-1,-7
são paulo,2018,15,0,29,8,2,5,23,14,9,0,1,5,-2
flamengo,2018,15,0,31,9,2,4,24,9,15,0,0,2,-1
sport,2018,15,0,19,5,6,4,16,19,-3,0,3,-1,-3
vitória,2018,16,0,18,5,8,3,19,31,-12,0,1,-1,-1
atlético-mg,2018,16,0,27,8,5,3,30,24,6,0,0,3,-1
fluminense,2018,16,0,21,6,7,3,18,20,-2,0,1,-1,-1
grêmio,2018,16,0,27,7,3,6,16,8,8,0,0,2,-3
são paulo,2018,16,0,32,9,2,5,25,14,11,1,0,6,-1
flamengo,2018,16,0,34,10,2,4,28,10,18,1,0,3,-2
internacional,2018,16,0,29,8,3,5,22,12,10,1,0,6,1
palmeiras,2018,16,0,26,7,4,5,25,15,10,1,0,1,1
américa-mg,2018,16,0,20,6,8,2,18,23,-5,2,0,2,-2
corinthians,2018,16,0,25,7,5,4,21,13,8,2,0,4,-1
palmeiras,2018,17,0,27,7,4,6,25,15,10,0,0,-1,1
internacional,2018,17,0,32,9,3,5,23,12,11,2,0,7,1
botafogo-rj,2018,17,0,21,5,6,6,17,21,-4,0,0,-2,1
corinthians,2018,17,0,26,7,5,5,21,13,8,0,0,-1,1
fluminense,2018,17,0,22,6,7,4,19,21,-2,0,0,1,-2
flamengo,2018,17,0,34,10,3,4,28,12,16,0,1,-1,-3
ceará,2018,17,0,14,3,9,5,10,21,-11,2,0,2,1
sport,2018,17,0,20,5,7,5,18,24,-6,0,0,2,-5
são paulo,2018,17,0,35,10,2,5,27,15,12,2,0,7,-2
cruzeiro,2018,17,0,25,7,6,4,14,14,0,0,0,1,-8
atlético-mg,2018,18,0,30,9,6,3,33,26,7,1,0,1,-3
bahia,2018,18,0,24,6,6,6,21,22,-1,1,0,8,1
athlético-pr,2018,18,0,18,4,8,6,18,19,-1,0,0,-2,1
corinthians,2018,18,0,26,7,6,5,22,15,7,0,1,1,-1
flamengo,2018,18,0,37,11,3,4,29,12,17,1,0,1,1
internacional,2018,18,0,35,10,3,5,26,12,14,3,0,8,1
grêmio,2018,18,0,33,9,3,6,22,8,14,2,0,4,1
palmeiras,2018,18,0,30,8,4,6,26,15,11,1,0,1,1
botafogo-rj,2018,18,0,22,5,6,7,18,22,-4,0,0,1,-1
são paulo,2018,18,0,38,11,2,5,30,16,14,3,0,8,-3
fluminense,2018,19,0,23,6,8,5,19,24,-5,0,0,-2,-2
flamengo,2018,19,0,37,11,4,4,29,15,14,0,1,-1,-1
atlético-mg,2018,19,0,33,10,6,3,36,26,10,2,0,2,-2
grêmio,2018,19,0,36,10,3,6,23,8,15,3,0,5,1
cruzeiro,2018,19,0,26,7,7,5,15,16,-1,0,0,1,-10
internacional,2018,19,0,38,11,3,5,27,12,15,4,0,9,1
santos,2018,19,0,21,5,8,6,21,23,-2,1,0,2,1
são paulo,2018,19,0,41,12,2,5,32,16,16,4,0,9,1
vasco,2018,19,0,21,5,8,6,23,29,-6,0,0,1,-5
palmeiras,2018,19,0,33,9,4,6,29,15,14,2,0,2,1
atlético-mg,2018,20,0,34,10,6,4,36,26,10,0,0,-1,1
internacional,2018,20,0,41,12,3,5,28,12,16,5,0,10,1
santos,2018,20,0,22,5,8,7,22,24,-2,0,0,3,-1
chapecoense,2018,20,0,24,5,6,9,21,27,-6,1,0,1,-6
flamengo,2018,20,0,40,12,4,4,30,15,15,1,0,1,1
corinthians,2018,20,0,26,7,8,5,22,17,5,0,3,-2,-3
grêmio,2018,20,0,37,10,3,7,24,9,15,0,0,6,-1
palmeiras,2018,20,0,36,10,4,6,31,15,16,3,0,3,1
são paulo,2018,20,0,42,12,2,6,33,17,16,0,0,10,-1
américa-mg,2018,20,0,25,7,9,4,20,24,-4,1,0,1,1
flamengo,2018,21,0,41,12,4,5,32,17,15,0,0,2,-1
grêmio,2018,21,0,37,10,4,7,25,11,14,0,1,7,-2
botafogo-rj,2018,21,0,25,6,8,7,20,27,-7,1,0,1,1
corinthians,2018,21,0,29,8,8,5,23,17,6,1,0,1,1
cruzeiro,2018,21,0,30,8,7,6,18,18,0,1,0,3,-12
internacional,2018,21,0,42,12,3,6,28,12,16,0,0,-1,1
santos,2018,21,0,25,6,8,7,24,24,0,1,0,4,1
são paulo,2018,21,0,45,13,2,6,34,17,17,1,0,11,1
vasco,2018,21,0,25,6,8,7,26,30,-4,1,0,1,-5
atlético-mg,2018,21,0,34,10,7,4,36,27,9,0,1,-2,-1
athlético-pr,2018,22,0,27,7,9,6,26,22,4,2,0,4,1
palmeiras,2018,22,0,40,11,4,7,33,16,17,1,0,1,-1
atlético-mg,2018,22,0,35,10,7,5,37,28,9,0,0,1,-2
internacional,2018,22,0,43,12,3,7,28,12,16,0,0,-2,1
flamengo,2018,22,0,41,12,5,5,32,18,14,0,1,-1,-2
grêmio,2018,22,0,40,11,4,7,29,11,18,1,0,8,1
sport,2018,22,0,23,6,11,5,20,34,-14,1,0,1,1
são paulo,2018,22,0,46,13,2,7,35,18,17,0,0,12,-1
santos,2018,22,0,28,7,8,7,27,24,3,2,0,5,1
américa-mg,2018,22,0,26,7,10,5,22,27,-5,0,1,-1,-2
américa-mg,2018,23,0,29,8,10,5,24,28,-4,1,0,1,-3
são paulo,2018,23,0,46,13,3,7,35,19,16,0,1,-1,-2
bahia,2018,23,0,28,7,9,7,24,28,-4,1,0,1,1
cruzeiro,2018,23,0,32,8,7,8,19,19,0,0,0,1,-1
corinthians,2018,23,0,30,8,9,6,25,20,5,0,1,3,-2
fluminense,2018,23,0,28,7,9,7,22,27,-5,0,0,-1,1
internacional,2018,23,0,46,13,3,7,30,13,17,1,0,1,-1
palmeiras,2018,23,0,43,12,4,7,35,16,19,2,0,2,1
chapecoense,2018,23,0,25,5,8,10,24,33,-9,0,0,4,-9
grêmio,2018,23,0,41,11,4,8,29,11,18,0,0,-1,1
américa-mg,2018,24,0,30,8,10,6,24,28,-4,0,0,-1,1
atlético-mg,2018,24,0,41,12,7,5,41,29,12,2,0,3,-1
flamengo,2018,24,0,44,13,6,5,35,20,15,1,0,2,1
fluminense,2018,24,0,31,8,9,7,23,27,-4,1,0,1,1
internacional,2018,24,0,49,14,3,7,31,13,18,2,0,2,1
palmeiras,2018,24,0,46,13,4,7,36,16,20,3,0,3,1
santos,2018,24,0,32,8,8,8,29,24,5,1,0,1,1
cruzeiro,2018,24,0,33,8,7,9,19,19,0,0,0,-1,0
são paulo,2018,24,0,49,14,3,7,36,19,17,1,0,1,1
vitória,2018,24,0,29,8,11,5,23,40,-17,1,0,1,1
fluminense,2018,25,0,31,8,10,7,24,30,-6,0,1,2,-1
palmeiras,2018,25,0,47,13,4,8,37,17,20,0,0,4,-1
américa-mg,2018,25,0,30,8,11,6,24,29,-5,0,1,-2,-1
vitória,2018,25,0,29,8,12,5,23,42,-19,0,1,-1,-1
internacional,2018,25,0,49,14,4,7,32,15,17,0,1,3,-1
corinthians,2018,25,0,33,9,10,6,27,22,5,1,0,1,-4
atlético-mg,2018,25,0,42,12,7,6,41,29,12,0,0,-1,0
grêmio,2018,25,0,44,12,5,8,31,12,19,1,0,1,1
são paulo,2018,25,0,50,14,3,8,36,19,17,0,0,-1,1
flamengo,2018,25,0,45,13,6,6,36,21,15,0,0,3,-1
athlético-pr,2018,26,0,33,9,11,6,33,28,5,2,0,3,1
fluminense,2018,26,0,34,9,10,7,26,31,-5,1,0,3,-2
internacional,2018,26,0,50,14,4,8,33,16,17,0,0,4,-2
cruzeiro,2018,26,0,37,9,7,10,21,20,1,1,0,1,-1
flamengo,2018,26,0,48,14,6,6,38,22,16,1,0,4,-2
grêmio,2018,26,0,47,13,5,8,34,14,20,2,0,2,-1
palmeiras,2018,26,0,50,14,4,8,38,17,21,1,0,5,0
são paulo,2018,26,0,51,14,3,9,37,20,17,0,0,1,-1
bahia,2018,26,0,29,7,11,8,26,32,-6,0,1,2,-3
botafogo-rj,2018,26,0,32,8,10,8,26,36,-10,2,0,2,-1
corinthians,2018,27,0,35,9,10,8,28,23,5,0,0,-1,-4
atlético-mg,2018,27,0,45,13,8,6,47,33,14,1,0,2,-2
flamengo,2018,27,0,49,14,6,7,38,22,16,0,0,-1,-1
são paulo,2018,27,0,52,14,3,10,39,22,17,0,0,2,-2
ceará,2018,27,0,30,7,11,9,22,29,-7,1,0,3,-2
grêmio,2018,27,0,50,14,5,8,35,14,21,3,0,3,0
internacional,2018,27,0,53,15,4,8,35,17,18,1,0,5,-3
palmeiras,2018,27,0,53,15,4,8,41,18,23,2,0,6,-1
vasco,2018,27,0,30,7,11,9,31,39,-8,0,0,3,-11
santos,2018,27,0,36,9,9,9,31,26,5,1,0,2,1
athlético-pr,2018,28,0,36,10,12,6,37,29,8,1,0,1,1
botafogo-rj,2018,28,0,34,8,10,10,29,39,-10,0,0,4,-3
atlético-mg,2018,28,0,45,13,9,6,47,34,13,0,1,-1,-3
flamengo,2018,28,0,52,15,6,7,41,22,19,1,0,1,0
cruzeiro,2018,28,0,37,9,9,10,22,25,-3,0,2,-1,-3
fluminense,2018,28,0,37,10,11,7,30,32,-2,1,0,1,1
grêmio,2018,28,0,51,14,5,9,37,16,21,0,0,4,-1
internacional,2018,28,0,53,15,5,8,36,19,17,0,1,6,-4
palmeiras,2018,28,0,56,16,4,8,43,18,25,3,0,7,0
santos,2018,28,0,39,10,9,9,32,26,6,2,0,3,1
athlético-pr,2018,29,0,39,11,12,6,41,29,12,2,0,2,1
atlético-mg,2018,29,0,46,13,9,7,47,34,13,0,0,-2,1
bahia,2018,29,0,34,8,11,10,30,34,-4,1,0,2,1
botafogo-rj,2018,29,0,35,8,10,11,29,39,-10,0,0,-1,-2
vitória,2018,29,0,32,9,15,5,28,49,-21,1,0,1,-3
flamengo,2018,29,0,55,16,6,7,44,22,22,2,0,2,1
internacional,2018,29,0,56,16,5,8,39,20,19,1,0,7,-5
palmeiras,2018,29,0,59,17,4,8,45,18,27,4,0,8,1
santos,2018,29,0,42,11,9,9,33,26,7,3,0,4,1
cruzeiro,2018,29,0,37,9,10,10,22,27,-5,0,3,-2,-4
grêmio,2018,30,0,52,14,6,10,38,19,19,0,0,1,-3
bahia,2018,30,0,37,9,11,10,31,34,-3,2,0,3,1
cruzeiro,2018,30,0,40,10,10,10,25,27,-2,1,0,1,1
atlético-mg,2018,30,0,46,13,10,7,47,35,12,0,1,-3,-1
internacional,2018,30,0,57,16,5,9,41,22,19,0,0,8,-6
palmeiras,2018,30,0,62,18,4,8,47,19,28,5,0,9,-1
flamengo,2018,30,0,58,17,6,7,48,22,26,3,0,3,1
vasco,2018,30,0,34,8,12,10,35,42,-7,0,1,6,-1
são paulo,2018,30,0,53,14,5,11,40,27,13,0,0,-1,1
corinthians,2018,30,0,36,9,12,9,30,29,1,0,0,1,-7
athlético-pr,2018,31,0,43,12,12,7,43,30,13,1,0,1,-1
atlético-mg,2018,31,0,46,13,11,7,48,37,11,0,2,1,-2
américa-mg,2018,31,0,34,8,13,10,26,36,-10,0,1,-1,-2
corinthians,2018,31,0,39,10,12,9,32,30,2,1,0,2,-8
cruzeiro,2018,31,0,43,11,10,10,28,28,0,2,0,2,-1
palmeiras,2018,31,0,63,18,4,9,48,20,28,0,0,10,-2
grêmio,2018,31,0,52,14,7,10,41,23,18,0,1,2,-4
santos,2018,31,0,46,12,9,10,38,28,10,1,0,6,1
internacional,2018,31,0,58,16,5,10,42,23,19,0,0,9,-7
são paulo,2018,31,0,56,15,5,11,41,27,14,1,0,1,1
cruzeiro,2018,32,0,46,12,10,10,30,29,1,3,0,3,-2
grêmio,2018,32,0,55,15,7,10,42,23,19,1,0,3,-3
bahia,2018,32,0,40,10,12,10,33,36,-3,1,0,5,1
corinthians,2018,32,0,39,10,13,9,32,31,1,0,1,-1,-9
fluminense,2018,32,0,40,11,14,7,31,39,-8,0,2,-2,-2
internacional,2018,32,0,61,17,5,10,44,24,20,1,0,10,-8
palmeiras,2018,32,0,66,19,4,9,51,22,29,1,0,11,-3
vitória,2018,32,0,34,9,16,7,31,53,-22,0,0,1,-6
ceará,2018,32,0,37,9,13,10,27,33,-6,0,1,-1,-3
flamengo,2018,32,0,60,17,6,9,51,25,26,0,0,5,-2
américa-mg,2018,33,0,34,8,15,10,27,39,-12,0,3,-1,-4
athlético-pr,2018,33,0,46,13,13,7,46,32,14,1,0,3,1
palmeiras,2018,33,0,67,19,4,10,52,23,29,0,0,12,-4
flamengo,2018,33,0,60,17,7,9,52,27,25,0,1,6,-3
internacional,2018,33,0,62,17,5,11,45,25,20,0,0,11,-9
são paulo,2018,33,0,58,15,5,13,44,30,14,0,0,3,-2
fluminense,2018,33,0,41,11,14,8,31,39,-8,0,0,-3,1
grêmio,2018,33,0,58,16,7,10,44,24,20,2,0,4,-4
santos,2018,33,0,46,12,11,10,40,32,8,0,2,-1,-2
bahia,2018,33,0,41,10,12,11,35,38,-3,0,0,6,-1
bahia,2018,34,0,44,11,12,11,37,39,-2,1,0,7,-2
botafogo-rj,2018,34,0,44,11,12,11,34,43,-9,3,0,4,0
cruzeiro,2018,34,0,49,13,11,10,31,31,0,1,0,1,1
flamengo,2018,34,0,63,18,7,9,53,27,26,1,0,7,1
internacional,2018,34,0,65,18,5,11,47,25,22,1,0,12,1
palmeiras,2018,34,0,70,20,4,10,55,23,32,1,0,13,1
atlético-mg,2018,34,0,50,14,12,8,50,39,11,1,0,2,-3
sport,2018,34,0,38,10,16,8,32,53,-21,0,0,-2,1
grêmio,2018,34,0,59,16,7,11,45,25,20,0,0,5,-5
athlético-pr,2018,34,0,47,13,13,8,47,33,14,0,0,4,-1
santos,2018,35,0,46,12,13,10,41,35,6,0,4,1,-4
atlético-mg,2018,35,0,53,15,12,8,51,39,12,2,0,3,1
internacional,2018,35,0,65,18,6,11,47,26,21,0,1,-1,-1
corinthians,2018,35,0,43,11,14,10,34,33,1,1,0,1,1
fluminense,2018,35,0,42,11,15,9,31,42,-11,0,0,-5,1
grêmio,2018,35,0,62,17,7,11,47,25,22,1,0,6,1
palmeiras,2018,35,0,71,20,4,11,56,24,32,0,0,14,-1
flamengo,2018,35,0,66,19,7,9,54,27,27,2,0,8,1
são paulo,2018,35,0,62,16,5,14,46,31,15,1,0,5,1
athlético-pr,2018,35,0,50,14,13,8,49,34,15,1,0,5,-2
athlético-pr,2018,36,0,53,15,13,8,50,34,16,2,0,6,1
bahia,2018,36,0,47,12,13,11,39,40,-1,1,0,1,1
ceará,2018,36,0,42,10,14,12,30,36,-6,1,0,1,1
chapecoense,2018,36,0,40,10,16,10,33,50,-17,1,0,1,-3
cruzeiro,2018,36,0,52,14,12,10,34,32,2,1,0,1,1
flamengo,2018,36,0,69,20,7,9,56,27,29,3,0,9,1
internacional,2018,36,0,65,18,7,11,48,28,20,0,2,1,-2
palmeiras,2018,36,0,74,21,4,11,60,24,36,1,0,15,1
botafogo-rj,2018,36,0,48,12,12,12,36,44,-8,0,0,6,-1
são paulo,2018,36,0,62,16,6,14,46,33,13,0,1,-1,-1
bahia,2018,37,0,47,12,14,11,39,41,-2,0,1,-1,-1
athlético-pr,2018,37,0,54,15,13,9,52,36,16,0,0,7,-1
botafogo-rj,2018,37,0,51,13,12,12,38,45,-7,1,0,7,-2
corinthians,2018,37,0,44,11,15,11,34,34,0,0,0,-2,1
flamengo,2018,37,0,72,21,7,9,58,27,31,4,0,10,1
internacional,2018,37,0,68,19,7,11,50,28,22,1,0,2,1
atlético-mg,2018,37,0,56,16,13,8,55,43,12,0,1,5,-2
são paulo,2018,37,0,63,16,6,15,46,33,13,0,0,-2,1
palmeiras,2018,37,0,77,22,4,11,61,24,37,2,0,16,1
grêmio,2018,37,0,63,17,8,12,47,27,20,0,0,-2,0
atlético-mg,2018,38,6,59,17,13,8,56,43,13,1,0,6,1
cruzeiro,2018,38,8,53,14,13,11,34,34,0,0,0,-2,0
ceará,2018,38,15,44,10,14,14,32,38,-6,0,0,-1,1
são paulo,2018,38,5,63,16,7,15,46,34,12,0,1,-3,-1
flamengo,2018,38,2,72,21,8,9,59,29,30,0,1,11,-1
fluminense,2018,38,12,45,12,17,9,32,46,-14,1,0,1,1
